Episode,Reward
0,-92.5323
1,-85.3388
2,-87.83
3,-79.183
4,-80.5424
5,-86.9067
6,-75.019
7,-76.003
8,-92.701
9,16.4308
10,33.7487
11,40.3392
12,22.5284
13,-61.1233
14,-62.491
15,-61.3213
16,-59.9151
17,-61.7673
18,18.3328
19,-73.8608
20,17.8525
21,23.5575
22,21.1035
23,-75.9145
24,-73.1213
25,15.6073
26,29.3587
27,4.3188
28,8.15745
29,16.0834
30,17.9878
31,13.4657
32,20.3379
33,18.0333
34,26.8698
35,7.25989
36,16.2934
37,16.2598
38,6.90689
39,20.1829
40,2.30694
41,33.3901
42,14.6406
43,10.4999
44,27.0718
45,14.0901
46,31.3978
47,27.031
48,0.628948
49,20.9377
50,12.7238
51,19.3091
52,21.2635
53,16.2319
54,-0.814703
55,14.2637
56,19.1271
57,17.7733
58,17.8262
59,14.7315
60,7.01288
61,33.8415
62,23.6667
63,21.3111
64,32.0577
65,20.2158
66,20.603
67,25.6515
68,17.3575
69,21.985
70,23.4493
71,19.3749
72,10.7409
73,5.78616
74,12.7195
75,44.3659
76,22.1126
77,19.0456
78,-65.9249
79,-2.93979
80,-0.0636714
81,2.77308
82,-1.06959
83,5.47903
84,-4.16945
85,-1.82245
86,-2.90743
87,-1.05488
88,-0.480774
89,-1.2677
90,4.11733
91,2.01796
92,5.43627
93,1.49655
94,4.06013
95,0.196828
96,-1.13889
97,0.387332
98,2.54786
99,-2.35084
100,-0.285047
101,1.55242
102,3.92305
103,-4.06146
104,3.34917
105,3.69762
106,1.29058
107,-2.12917
108,0.197544
109,-3.43396
110,0.560144
111,2.38706
112,-2.24102
113,2.38973
114,0.530717
115,-3.91521
116,0.574029
117,0.104068
118,0.261532
119,-3.28696
120,-0.589871
121,0
122,-2.38803
123,-1.01156
124,5.86201
125,6.90722
126,0
127,-0.179467
128,0.509887
129,-1.08429
130,4.03983
131,3.02178
132,1.96654
133,1.1304
134,0.376971
135,3.67872
136,0.340542
137,33.0433
138,29.2946
139,48.4361
140,45.1937
141,29.0502
142,17.3512
143,-0.990139
144,-6.64575
145,-3.26415
146,0.457117
147,5.76375
148,1.25588
149,-2.63863
150,0.91118
151,35.3691
152,39.9577
153,52.9907
154,30.3678
155,32.3389
156,26.2094
157,28.138
158,32.9393
159,24.2941
160,30.7872
161,15.1944
162,7.9972
163,34.6927
164,39.8331
165,29.5164
166,21.6862
167,32.9519
168,28.9008
169,49.7182
170,25.5505
171,34.2634
172,18.1299
173,15.4732
174,24.5011
175,23.87
176,31.5427
177,34.9797
178,2.93099
179,5.14501
180,0.930642
181,-1.22692
182,0.394304
183,-0.89729
184,-0.428618
185,2.38786
186,4.7085
187,5.23374
188,-4.22004
189,-0.163957
190,3.02493
191,-3.12472
192,-0.67746
193,-3.59298
194,-1.71937
195,-2.86931
196,-0.493081
197,8.075
198,0.305184
199,0
200,-0.926979
