Episode,Reward
0,-79.06053333333334
1,-76.89706666666666
2,-85.99333333333334
3,-80.31006666666667
4,-82.07293333333334
5,-77.44436666666667
6,-36.799533333333336
7,-49.180746666666664
8,-9.921066666666666
9,-44.28703333333333
10,-7.672733333333331
11,-45.54468
12,-37.400133333333336
13,-7.007833333333333
14,-43.37256666666667
15,5.611566666666666
16,-40.88976666666667
17,-39.54326666666667
18,-3.4584666666666664
19,25.245333333333335
20,-12.9084
21,-13.45646666666667
22,-14.699566666666664
23,28.248466666666662
24,-1.5530333333333317
25,29.189333333333334
26,-10.040033333333332
27,16.727933333333336
28,24.9594
29,-9.914533333333333
30,22.98046666666667
31,30.076240000000002
32,26.648833333333332
33,21.237866666666665
34,12.480461666666665
35,17.861900000000002
36,14.488093333333333
37,29.38886666666667
38,24.6136
39,29.779433333333333
40,26.648066666666665
41,23.993983333333333
42,25.60972
43,15.054566666666666
44,22.894766666666666
45,17.759816666666666
46,10.188984333333332
47,-13.791033333333333
48,-11.151333333333332
49,12.139456666666668
50,-5.866466666666668
51,-12.102933333333333
52,20.830830000000002
53,24.18316333333333
54,23.89486666666667
55,29.5384
56,27.729166666666668
57,21.097466666666666
58,20.130300000000002
59,16.19408
60,24.524266666666666
61,26.12523333333333
62,21.57723333333333
63,23.778266666666667
64,36.25613333333333
65,17.046499999999998
66,26.733533333333337
67,19.281433333333332
68,20.9439
69,27.640233333333338
70,10.580573333333332
71,22.17086333333333
72,15.147283333333334
73,23.023233333333337
74,16.659599999999998
75,18.47221
76,28.807799999999997
77,20.917266666666666
78,25.265199999999997
79,15.4735
80,22.18854333333333
81,24.406066666666664
82,20.83236666666667
83,28.17516666666667
84,23.4438
85,25.364833333333333
86,22.758799999999997
87,21.0275
88,17.286346666666667
89,24.774733333333334
90,23.707766666666668
91,20.7427
92,18.984173333333334
93,15.892466666666666
94,27.407966666666663
95,30.2743
96,12.798700000000002
97,12.313853666666667
98,19.1001
99,14.933773333333335
100,20.088533333333334
101,18.104499999999998
102,26.415833333333335
103,14.451800333333333
104,19.418090000000003
105,25.379466666666662
106,20.448766666666668
107,19.985833333333332
108,16.8103
109,18.503996666666666
110,20.9924
111,17.17771
112,20.017633333333333
113,17.872753333333332
114,27.35813333333333
115,19.3031
116,24.337833333333332
117,11.102500000000001
118,12.792200000000001
119,9.883636666666668
120,0.9532969999999995
121,39.46283333333333
122,35.169000000000004
123,23.4533
124,36.1429
125,25.852433333333334
126,23.0254
127,15.614706666666669
128,16.852623333333337
129,28.314566666666668
130,27.153396666666666
131,21.303233333333335
132,37.023900000000005
133,19.429546666666667
134,15.9433
135,12.69965
136,20.610833333333332
137,17.446413333333336
138,10.051763333333332
139,23.696286666666666
140,30.477500000000003
141,20.416096666666665
142,20.3936
143,26.479876666666666
144,22.970133333333333
145,24.559766666666665
146,28.6919
147,19.628533333333333
148,12.380949999999999
149,22.40246666666667
150,18.396366666666665
151,23.890599999999996
152,13.191716666666666
153,12.592533333333334
154,19.658393333333333
155,8.133429999999999
156,17.988
157,16.43348
158,21.655200000000004
159,17.449066666666663
160,18.282062333333332
161,23.88276666666667
162,10.912876666666667
163,20.19501
164,17.906923333333335
165,19.3914
166,24.160633333333333
167,12.363083333333334
168,13.375549999999999
169,14.768636666666668
170,10.479683333333332
171,14.531983333333335
172,21.401866666666667
173,30.745900000000002
174,20.480516666666663
175,20.711133333333333
176,19.48365
177,16.361938
178,21.2046
179,19.323933333333333
180,17.242436666666666
