Episode,Reward
0,-47.5129
1,-91.3142
2,-82.0003
3,-92.8591
4,-93.8601
5,-78.4649
6,-93.1209
7,-72.652
8,-15.4625
9,-13.2361
10,-12.7206
11,-7.62043
12,-11.4612
13,-10.4097
14,-9.31216
15,-76.3906
16,15.3026
17,1.0526
18,1.1069
19,1.33843
20,2.57119
21,0.0497615
22,0.917578
23,0.0923036
24,1.67035
25,1.27608
26,1.43529
27,0.98578
28,0.393729
29,1.16474
30,2.2536
31,0.726728
32,0.811483
33,1.75543
34,1.27846
35,1.28714
36,1.19437
37,3.39288
38,1.41565
39,0.264044
40,2.08827
41,1.9476
42,1.63816
43,1.35754
44,1.17548
45,1.63385
46,0.924455
47,2.76989
48,1.0887
49,0.948733
50,0.989713
51,1.79676
52,1.79538
53,0.0426859
54,1.48935
55,1.4974
56,2.26268
57,1.74853
58,1.98954
59,1.9087
60,0.486969
61,3.00631
62,1.41243
63,1.59982
64,-7.16766
65,-10.9195
66,-8.55791
67,-10.8229
68,-14.1814
69,-7.99033
70,-8.75075
71,-7.56813
72,-8.52578
73,-11.1636
74,-10.4583
75,-6.46896
76,-6.09616
77,-8.00035
78,-9.64805
79,-9.58171
80,-8.50883
81,1.4255
82,0.119781
83,2.68898
84,1.17708
85,2.54505
86,2.18337
87,2.92143
88,1.47153
89,3.00129
90,1.14509
91,2.35112
92,2.01007
93,-0.0351808
94,1.26411
95,3.189
96,0.0442135
97,0.17872
98,0.556628
99,1.64832
100,1.137
101,0.302342
102,0.243457
103,0.235067
104,0.710649
105,-1.66433
106,2.79015
107,0.978003
108,0.33179
109,2.26726
110,1.55729
111,1.0289
112,1.12654
113,1.4073
114,1.06173
115,-0.0139455
116,1.3331
117,2.0066
118,1.46577
119,2.01714
120,1.07733
121,2.85908
122,0.271059
123,1.77246
124,0.640193
125,0.00326066
126,0.843433
127,1.99248
128,1.604
129,0.766413
130,0.513901
131,0.836979
132,1.41838
133,2.51014
134,1.82655
135,-0.131832
136,2.72807
137,2.92017
138,-0.16638
139,0.683259
140,1.02174
141,2.20694
142,-0.871547
143,1.58901
144,2.61476
145,1.52308
146,1.91341
147,0.198743
148,-2.74688
149,1.52723
150,2.25532
151,2.54338
152,1.69918
153,0.834319
154,0.767952
155,2.50103
156,0.708369
157,-9.63899
158,-7.77137
159,-9.63178
160,-10.6213
161,-7.00672
162,-7.11036
163,-8.48254
164,-7.02293
165,-7.60044
166,-13.2113
167,-8.45099
168,-11.2881
169,-6.49428
170,-5.24515
171,-7.86595
172,2.89972
173,-0.398164
174,2.3712
175,1.87485
176,1.88511
177,2.12986
178,1.44472
179,2.47422
180,1.43028
181,1.84007
182,-0.754198
183,0.800421
184,1.46077
185,2.172
186,1.19374
187,1.1772
188,2.26183
189,0.937977
190,1.10857
191,0.690446
192,0.658972
193,0.532901
194,0.875209
195,1.53345
196,0.924868
197,1.52571
198,-0.0992666
199,-0.0652765
200,1.57144
201,2.11175
202,0.940577
203,2.11747
204,0.936463
205,0.872066
206,1.43601
207,0.270655
208,1.89224
209,1.85243
210,0.323077
211,2.24686
212,0.493522
213,0.9279
214,0.702573
215,1.33493
216,0.658602
217,3.48053
218,1.69382
219,-1.05824
220,1.92626
221,1.49417
222,2.0236
223,-1.41952
224,1.93903
225,0.600926
226,2.90724
227,1.54217
228,2.42612
229,0.193143
230,1.80843
231,3.34064
232,1.32054
233,0.737951
234,2.91248
235,0.770992
236,3.04897
237,0.057798
238,2.37439
239,2.81013
240,3.17943
241,2.93307
242,0.927152
243,0.564624
244,1.96944
245,2.66851
246,2.67132
247,0.694899
248,0.184848
249,1.35571
250,2.30473
251,2.13442
252,1.05523
253,1.08001
254,2.10739
255,-0.474504
256,1.87399
257,0.634597
258,1.60743
259,2.94536
260,1.70306
261,1.70711
262,1.35023
263,0.86036
264,0.151088
265,2.06624
266,2.08786
267,0.958611
268,3.30707
269,0.079934
270,1.20814
271,0.00819672
272,1.21611
273,2.16687
274,-0.304058
275,0.407911
276,1.30087
277,3.27024
278,0.749572
279,1.1218
