Episode,Reward
0,-73.93006666666666
1,-77.11436666666667
2,-86.42913333333333
3,-87.41430000000001
4,-80.92970000000001
5,-76.68209999999999
6,-79.92493333333333
7,-81.37576666666666
8,-29.379999999999995
9,-29.417199999999998
10,-44.81286666666667
11,-29.504766666666665
12,-19.625690000000002
13,-16.72426333333333
14,-4.339363333333334
15,-9.995641666666666
16,5.33424
17,-20.628823333333333
18,-21.812078
19,-13.500751666666664
20,-14.5916
21,-5.009703333333332
22,-28.92807666666667
23,-32.5892
24,-26.2518
25,-39.09793333333334
26,-35.06033333333333
27,-32.4514
28,-28.808200000000003
29,-22.67373333333333
30,-9.246263333333332
31,-16.044439999999998
32,-25.412833333333335
33,2.484833333333333
34,7.0722999999999985
35,-6.8214619999999995
36,-0.14639999999999867
37,-3.5361
38,5.151366666666667
39,6.315066666666667
40,-2.676036666666667
41,2.438933333333336
42,-6.598983333333333
43,4.391733333333335
44,7.721800000000001
45,0.2846999999999997
46,2.405366666666667
47,0.8665166666666669
48,19.329053333333334
49,4.329228333333333
50,9.111833333333333
51,9.18102
52,15.548883333333334
53,9.147733333333333
54,-2.1599333333333313
55,-14.275476666666668
56,-13.412103333333333
57,28.8595
58,12.2109
59,21.904866666666667
60,25.3211
61,23.887933333333336
62,-7.087566666666667
63,-6.984599999999997
64,-14.076740000000001
65,-14.598133333333335
66,-23.08706666666667
67,-23.774
68,-27.667033333333332
69,16.60043333333333
70,8.685166666666666
71,-0.35452666666666605
72,8.475933333333334
73,2.80637
74,6.996066666666667
75,12.164499999999999
76,9.532633333333335
77,69.15126666666667
78,16.7264017
79,12.43604
80,12.442073333333333
81,15.261043333333333
82,8.36395
83,15.848163333333332
84,50.24793333333333
85,55.984566666666666
86,12.810716666666666
87,28.859933333333334
88,27.428866666666664
89,16.208956666666666
90,20.511833333333332
91,27.73306666666667
92,23.621499999999997
93,22.83236666666667
94,30.165966666666666
95,21.569043333333337
96,26.57636666666667
97,22.803696666666667
98,31.45846666666667
99,27.3229
100,29.9879
101,23.48736666666667
102,26.17063333333333
103,30.249499999999998
104,32.597633333333334
105,14.618893333333332
106,28.189666666666668
107,27.7393
108,20.909466666666667
109,34.50036666666667
110,35.62116666666667
111,25.512900000000002
112,27.392233333333333
113,22.831466666666667
114,33.36593333333334
115,31.141966666666665
116,16.716223333333335
117,14.766903333333333
118,15.128566666666666
119,23.478566666666666
120,21.2946
121,23.0279
122,15.215113333333333
123,15.827489999999997
124,8.875756666666666
125,16.63906666666667
126,21.996433333333332
127,17.027533333333334
128,18.978033333333332
129,21.706496666666666
130,17.058301999999998
131,27.034366666666667
132,10.759356666666667
133,26.625366666666668
134,24.237733333333335
135,23.074533333333335
136,29.820166666666665
137,24.494799999999998
138,15.851840000000001
139,8.13335
140,24.523033333333334
141,26.486766666666668
142,27.864433333333334
143,18.328166666666664
144,19.35649666666667
145,20.589766666666666
146,19.6056
147,24.9542
148,21.263333333333335
149,23.89236666666667
150,20.1972
151,33.796263333333336
152,25.28933333333333
153,24.602733333333333
154,30.755433333333333
155,8.459316666666666
156,21.55033333333333
157,16.9844
158,15.438293333333332
159,24.182866666666666
160,21.086853333333334
161,22.67803333333333
162,18.72002
163,21.163233333333334
164,32.2532
165,22.857699999999998
166,17.21116333333333
167,12.245796333333333
168,21.108016666666668
169,22.135746666666666
170,18.20784666666667
171,12.168116666666668
172,21.558310000000002
173,25.072333333333333
174,21.636583333333334
175,16.781766666666666
176,24.301333333333332
177,19.703509999999998
178,32.521566666666665
179,32.0293
180,35.470499999999994
181,19.768666666666665
182,18.557056666666668
183,28.172833333333333
184,21.30908333333333
185,32.34113333333333
186,12.915016666666668
187,30.768933333333333
188,25.581166666666665
189,18.75133333333333
190,15.5428
191,23.005566666666667
192,25.946499999999997
193,23.54086666666667
194,26.827733333333338
195,23.607633333333336
196,15.429477999999998
197,23.107316666666666
198,4.7963846666666665
199,16.930823333333333
200,15.428023333333334
201,20.032486666666667
202,14.459526666666667
203,25.823781333333333
204,22.533395333333335
205,8.971328999999999
206,29.911833333333334
207,16.26649666666667
208,17.703176666666668
209,13.33103
210,7.49059
211,15.555653333333334
212,20.02908
213,14.820336666666668
214,19.858834333333334
215,22.453106666666667
216,20.908150000000003
217,22.81397966666667
218,17.546633333333332
219,17.958273333333334
220,18.562966666666668
221,15.552336666666667
222,16.92433
223,10.772855333333332
224,6.799946666666667
225,12.667406
226,14.366895
227,8.882264000000001
228,4.218669333333334
229,7.265732333333333
230,6.68112
231,6.646683666666667
232,4.56241
233,7.085379666666667
234,11.677355999999998
235,10.035513333333332
236,7.51163
237,8.421410333333332
238,7.370742333333333
239,9.674842666666667
240,4.3962163
241,4.902608
242,11.210648666666666
243,6.825009333333334
244,9.889301000000001
245,1.800468666666667
246,7.8925633333333325
247,9.641274333333334
248,7.735303333333334
249,-0.3817439633333333
