Episode,Reward
0,-92.2865
1,-80.3499
2,-78.5443
3,-93.9719
4,-59.5342
5,-66.8443
6,-71.7862
7,-16.4603
8,12.9484
9,18.316
10,35.8365
11,18.0225
12,-72.9461
13,-72.6338
14,-74.6178
15,-74.5741
16,-72.798
17,34.114
18,-73.7893
19,-74.0427
20,-74.204
21,30.3647
22,41.4703
23,25.1208
24,23.6141
25,37.877
26,16.1643
27,19.6934
28,18.8182
29,31.1286
30,3.42107
31,12.8073
32,34.4362
33,13.7298
34,2.94102
35,10.8048
36,16.7966
37,17.8067
38,-72.8802
39,14.0207
40,25.1649
41,34.9923
42,9.16398
43,26.3111
44,-3.72219
45,22.2856
46,7.81382
47,5.89824
48,22.9236
49,21.8039
50,27.1386
51,11.7054
52,-75.2059
53,13.8246
54,26.2217
55,13.5725
56,0.596602
57,22.7483
58,32.5031
59,24.7519
60,-33.7682
61,-27.8721
62,-34.3206
63,-31.954
64,-31.2397
65,-33.9057
66,-32.2849
67,-34.6849
68,0.0532732
69,0.105346
70,3.16378
71,-0.980579
72,-0.36251
73,2.77104
74,2.66525
75,4.78686
76,-6.3862
77,1.80355
78,2.34474
79,-2.00302
80,-1.27623
81,-5.00369
82,1.53996
83,-2.47246
84,0.384184
85,-2.26054
86,-1.17775
87,-3.86711
88,1.57564
89,2.72656
90,1.40629
91,4.10176
92,4.78167
93,16.7122
94,32.963
95,21.7957
96,22.4928
97,19.418
98,21.1259
99,28.5875
100,8.12039
101,43.5384
102,9.61494
103,14.0981
104,30.3831
105,20.2507
106,14.1003
107,15.4307
108,12.4045
109,5.24398
110,25.6019
111,30.7259
112,8.62432
113,30.0458
114,33.0961
115,20.4573
116,24.3619
117,22.048
118,19.1966
119,12.9765
120,22.1098
121,21.7884
122,11.2602
123,31.5179
124,19.7778
125,26.4802
126,1.45851
127,26.452
128,27.8947
129,22.8491
130,30.6915
131,2.42967
132,24.9935
133,21.6064
134,23.1968
135,33.6244
136,21.9981
137,31.9156
138,32.4034
139,0.729296
140,20.4982
141,35.1778
142,32.7924
143,23.893
144,17.2291
145,26.6966
146,28.9595
147,32.8755
148,5.15353
149,2.24107
150,12.4443
151,1.12144
152,28.1961
153,-1.53383
154,-1.99957
155,-1.55266
156,0.160129
157,5.11328
158,-2.21035
159,2.42927
160,-0.738676
161,2.3912
162,0.224338
163,-0.559557
164,5.42333
165,-1.90142
166,0.62581
167,-2.16971
168,-6.07968
169,-0.551506
170,-0.877242
171,3.2891
172,-5.27505
173,0.825423
174,0.903708
175,2.19239
176,0.497161
177,-2.27771
178,3.72288
179,1.29973
180,-0.846047
181,3.16854
182,5.91926
183,24.671
184,22.4696
185,28.0197
186,33.5507
187,8.28046
188,30.5741
189,52.115
190,18.4562
191,23.03
192,31.3111
193,37.5734
194,23.8003
195,26.3163
196,20.5128
197,18.1697
198,47.0685
199,32.2761
200,29.2791
201,-1.90273
202,7.75693
203,27.3495
204,15.2061
205,30.7727
206,18.663
207,29.0486
208,26.1462
209,50.6661
210,25.4926
211,19.3546
212,12.4596
213,26.3472
214,20.9462
215,31.7982
216,35.4667
217,9.1064
218,21.7926
219,5.7386
220,24.6716
221,28.2448
222,27.9308
223,36.8565
224,17.4491
225,25.3298
226,38.1832
227,23.3378
228,25.0885
229,29.5631
230,19.0114
231,27.928
232,36.6885
233,22.2222
234,27.3193
235,17.5855
236,29.889
237,30.7792
238,28.2654
239,19.4192
240,5.69887
241,24.5132
242,24.4835
243,19.0682
244,36.4333
245,20.232
246,14.2095
247,14.1977
248,40.1288
249,15.7062
250,26.4192
251,27.8764
252,32.9531
253,13.1742
254,38.591
255,38.7603
256,22.2271
257,35.7403
258,26.0042
259,27.3769
260,43.1272
261,10.9184
262,32.1985
263,41.7888
264,20.5973
265,27.864
266,-0.16287
267,22.0404
268,25.1143
269,41.2651
270,3.42835
271,9.25216
272,19.8159
273,35.577
274,26.3762
275,9.25628
276,31.5548
277,20.372
278,13.0758
279,22.0336
280,33.0377
281,25.1872
282,22.096
283,5.95041
284,11.0236
285,24.3023
286,7.56219
287,19.9661
288,16.6235
289,44.7596
290,42.4149
291,19.2421
292,21.471
293,24.2593
294,24.8805
295,0.470985
296,16.7431
297,30.1054
298,25.2729
299,35.4806
300,5.20285
301,-1.09471
302,-7.76634
303,-4.4536
304,-4.62664
305,2.7516
306,2.07932
307,4.7472
308,0.163958
309,-3.88282
310,1.71881
311,-1.44644
312,2.51769
313,-1.47247
314,1.62177
315,-1.08606
316,-7.39039
317,5.34616
318,0.40311
319,-0.300149
320,2.60776
321,-0.206542
322,0.137781
323,-2.73028
324,-3.21508
325,3.65792
326,1.06231
327,2.87049
328,-1.33088
329,1.01359
330,3.0066
331,-0.733382
332,-0.104251
333,2.23941
334,-2.39866
335,-0.233317
336,6.0045
337,-2.63345
338,-2.71773
339,-1.90165
340,0.984409
341,1.21589
342,1.34493
343,0.589735
344,-1.03985
345,-0.0227563
346,40.1706
347,7.49431
348,-0.580921
349,-2.19176
350,2.42887
351,0.0654611
352,4.5673
353,0.161946
354,0.085118
355,0.0999674
356,0.135146
357,0.908716
358,-3.9947
359,3.05404
360,0.146461
361,1.28208
362,0.200298
363,0.260953
364,1.49982
365,2.64978
366,1.57036
367,0.148593
368,-1.60024
369,-1.18017
370,2.49325
371,0
372,0.112781
373,1.9003
374,0.0488256
375,2.54732
376,0.843518
377,1.7202
378,0
379,-3.43771
380,0.380219
381,0
382,0.081764
383,0.874566
384,3.26244
385,2.34772
386,0.845448
387,20.0226
388,19.8655
389,1.01698
390,3.06611
391,-1.17247
392,0.361771
393,0.290358
394,6.10479
395,0.155564
396,1.43036
397,0
398,0.728415
399,-0.170741
400,1.09975
401,1.5689
402,0.194006
403,0
404,-0.553054
405,0
406,1.257
407,-0.666217
408,0
409,0.165589
410,0.973622
411,0.762516
412,0.859685
413,0.614746
414,0.0941173
415,0
416,0.362299
417,0.470964
418,0
419,0.970071
420,-0.463759
421,-0.61729
422,0.175504
423,1.14688
424,0.122223
425,0
426,0.93953
427,0
428,0.242437
429,0.214778
430,0
431,0.150618
432,1.02872
433,0.76261
434,0.566824
435,0.575527
436,0.689408
437,0.787301
438,0.370502
439,0
440,0
441,0.762307
442,0.310217
443,0.212593
444,0
445,0
446,0.751368
447,0.622838
448,-0.649819
449,0.375057
450,0.440444
451,1.14557
452,-0.633353
453,0.0649901
454,0
455,0.110537
456,2.08202
457,0
458,-0.098854
459,0
460,0
461,0.331797
462,0.443443
463,0.488456
464,0.903502
465,-0.701771
466,-0.0927638
467,1.84567
468,0
469,0
470,0.235327
471,1.50409
472,-1.06156
473,1.04432
474,0.131749
475,0
476,1.03312
477,0.121039
478,0.0112997
479,0
480,0.253534
481,-0.291122
482,0.267602
483,0.664458
484,0.150925
485,0.790467
486,0.547541
