Episode,Reward
0,-79.3779
1,-82.6444
2,-92.5546
3,-92.1784
4,-81.4783
5,-80.4738
6,-79.9129
7,-85.9983
8,-16.2748
9,-23.8495
10,-24.1611
11,-34.365
12,4.95083
13,-3.68619
14,-3.10629
15,3.85507
16,1.52403
17,3.13403
18,-5.22608
19,-0.469455
20,-1.6316
21,1.24719
22,-33.0844
23,-50.9133
24,-48.8133
25,-53.9532
26,-54.1176
27,-50.7258
28,-48.8802
29,-2.81297
30,1.95181
31,-2.17602
32,-33.9525
33,-35.7021
34,-31.7281
35,-38.4267
36,-33.5699
37,-38.8771
38,-38.8956
39,-41.8787
40,-33.9866
41,-41.227
42,-35.4627
43,-35.7844
44,-35.7203
45,-41.1069
46,-40.5232
47,-38.9687
48,1.60066
49,0.471546
50,2.25272
51,-2.80436
52,19.0167
53,10.5046
54,-75.452
55,-74.7252
56,-74.7961
57,26.3141
58,12.024
59,29.01
60,15.3424
61,32.2907
62,-74.7409
63,-75.2404
64,-75.4458
65,-75.5737
66,-75.4998
67,-75.9818
68,-76.3185
69,35.22
70,31.4313
71,1.10732
72,12.0793
73,8.67961
74,29.4619
75,32.628
76,17.5212
77,22.7847
78,20.1669
79,3.12885
80,22.7247
81,9.05729
82,16.7016
83,12.7692
84,22.5379
85,27.4734
86,14.3902
87,19.9839
88,13.2241
89,13.8338
90,10.0381
91,19.8255
92,19.778
93,7.2464
94,24.1692
95,9.96613
96,23.5031
97,5.32059
98,20.0453
99,19.8842
100,45.8096
101,12.428
102,23.1949
103,25.8665
104,33.9777
105,10.9785
106,21.3909
107,31.1087
108,14.9084
109,22.2798
110,22.6566
111,26.1572
112,23.4778
113,12.7773
114,45.4202
115,39.2915
116,14.5579
117,19.2472
118,13.7452
119,26.1273
120,17.9836
121,27.3971
122,7.07144
123,-4.09313
124,-2.80398
125,21.6033
126,20.3578
127,12.5834
128,10.1974
129,16.6261
130,18.5962
131,23.6331
132,10.421
133,27.4009
134,26.8321
135,25.4798
136,22.4953
137,40.4677
138,24.9962
139,21.9242
140,21.2352
141,32.8048
142,21.0304
143,12.7982
144,12.0147
145,18.7646
146,15.4409
147,41.0134
148,28.6058
149,32.63
