Episode,Reward
0,-53.944
1,-49.5821
2,-57.8732
3,-89.9105
4,-86.8012
5,-52.8937
6,-90.8653
7,-78.0982
8,-80.5578
9,-76.0626
10,-76.9839
11,-79.8181
12,-52.7202
13,-59.757
14,-58.0845
15,-61.1679
16,-13.066
17,1.10203
18,19.0708
19,-70.33
20,-69.0581
21,-62.8335
22,26.8633
23,-74.504
24,-75.5172
25,-76.2323
26,-73.8106
27,23.474
28,42.7853
29,22.9507
30,18.0685
31,13.788
32,32.643
33,29.6961
34,28.5305
35,29.2983
36,27.4415
37,11.6344
38,14.378
39,25.6801
40,28.8358
41,35.0528
42,30.0741
43,41.8491
44,20.7984
45,18.6126
46,40.4643
47,28.0196
48,34.958
49,9.67333
50,10.2361
51,15.9028
52,14.5048
53,22.7623
54,28.1194
55,9.98115
56,34.1562
57,15.6716
58,13.8495
59,46.3598
60,22.8984
61,21.703
62,15.5519
63,15.7106
64,36.8807
65,20.8763
66,29.4876
67,21.5237
68,12.7164
69,38.0159
70,18.2275
71,31.6143
72,28.0015
73,-8.86494
74,32.8694
75,26.15
76,33.7016
77,22.9142
78,13.1326
79,21.5454
80,16.8765
81,19.5888
82,25.631
83,10.9906
84,34.0087
85,17.8141
86,23.1327
87,9.89476
88,20.5573
89,31.4538
90,16.6239
91,21.9558
92,24.4104
93,20.9396
94,19.8738
95,23.2581
96,29.9779
97,38.9678
98,28.6403
99,21.3839
100,34.6337
101,24.1517
102,25.3484
103,46.7214
104,24.7876
105,1.91221
106,23.4034
107,16.6697
108,10.8134
109,26.8831
110,12.9939
111,11.4418
112,23.7102
113,25.2141
114,29.7795
115,29.7767
116,24.6247
117,33.5751
118,26.1172
119,19.0432
120,26.853
121,7.58898
122,26.5454
123,45.7973
124,30.2383
125,42.5817
126,40.0896
127,26.367
128,18.1789
129,28.6652
130,14.3559
131,47.3881
132,22.245
133,19.2979
134,34.0856
135,29.0221
136,30.7736
137,15.2258
138,15.0035
139,25.5175
140,16.6536
141,24.6638
142,25.9751
143,28.6023
144,25.8283
145,12.5905
146,23.4664
147,35.131
148,17.114
149,13.5488
150,26.1508
151,34.4593
152,22.0767
153,18.8243
154,24.9312
155,17.6419
156,15.5421
157,27.7768
158,40.9132
159,30.7019
160,28.0016
161,17.6909
162,35.5337
163,24.9466
164,23.8709
165,14.842
166,17.9506
167,21.6211
168,27.0582
169,23.8601
170,32.4494
171,17.39
172,22.8793
173,19.1415
174,24.6087
175,13.4284
176,24.0315
177,38.2788
178,37.8468
179,18.0718
180,7.15025
181,1.76659
182,24.777
183,26.5521
184,28.3566
185,20.4102
186,15.9219
187,20.3052
188,23.0402
189,32.3445
190,7.8555
191,25.2792
192,38.1596
193,14.558
194,42.4977
195,1.40112
196,-0.135742
197,13.139
198,16.9805
199,29.5181
200,37.1828
201,39.7718
202,31.0618
203,21.641
204,38.1821
205,19.4096
206,37.4555
207,4.73906
208,10.9673
209,30.3564
210,13.0323
211,42.517
212,49.9616
213,8.43421
214,34.9042
215,16.5319
216,26.5221
217,29.2206
218,17.6917
219,43.9643
220,21.6996
221,8.70259
222,26.1841
223,28.0953
224,11.9523
225,20.826
226,16.1013
227,24.9831
228,14.1282
229,26.9884
230,22.5212
231,32.8156
232,18.6135
233,24.8861
234,16.9993
235,24.7177
236,22.075
237,34.6962
238,38.9454
239,18.3576
240,35.3058
241,17.2416
242,34.9057
243,29.961
244,17.2039
245,36.2702
246,19.3453
247,17.6974
248,34.3216
249,34.4529
250,12.2305
251,18.6058
252,23.2457
253,40.4961
254,46.1558
255,35.3666
256,-63.0843
257,-65.3194
258,-69.5357
259,-67.0382
260,-62.342
261,-63.8123
262,31.5656
263,45.7519
264,27.8453
265,22.0094
266,30.7333
267,24.7469
268,-0.445045
269,1.9794
270,-1.58695
271,-3.75694
272,-0.454199
273,2.42292
274,3.10748
275,-0.0877733
276,-0.0565946
277,3.32873
278,2.29597
279,0.675718
280,-2.00973
281,-0.425603
282,2.9287
283,-3.6234
284,0.513129
285,2.65653
286,-2.89634
287,1.31063
288,4.79629
289,2.52854
290,25.158
291,-5.13794
292,1.74463
293,0.0968992
294,1.76513
295,0.450002
296,5.39899
297,-1.43757
298,-2.42594
299,0.782312
300,2.64432
301,1.40586
302,0.947428
303,5.72742
304,-1.80754
305,-2.35028
306,1.78751
307,0.0291234
308,22.218
309,42.5649
310,8.5015
311,14.5808
312,7.71346
313,22.7697
314,11.9419
315,52.294
316,25.3198
317,36.3176
318,27.9519
319,14.8027
320,12.7385
321,6.50852
322,39.5966
323,22.4076
324,24.5855
325,28.9432
326,21.5965
327,18.905
328,15.754
329,31.5401
330,36.7221
331,35.7723
332,26.6797
333,22.7421
334,18.9014
335,42.2716
336,21.9408
337,10.6399
338,39.2679
339,15.851
340,38.7731
341,15.3684
342,21.2006
343,31.102
344,17.7871
